Ano;Período;Tipo Avaliacao;Professor;Departamento;Disciplina;Turma;Cursos;A turma se mostrou motivada para estudar a disciplina.;A turma teve facilidade para acompanhar acompanhar as atividades da disciplina;A turma se empenhou em acompanhar as atividades da disciplina.;Você apresentou plano de ensino contendo: ementa, objetivos, metodologias de ensino, critérios de avaliação, conteúdos e bibliografia da disciplina.;Os conteúdos trabalhados na disciplina foram coerentes com os que foram apresentados no plano de ensino.;Você deu retorno sobre todas as avaliações realizadas: correções, discussão dos pontos principais, esclarecimentos sobre os erros cometidos.;Os recursos didáticos, audiovisuais, tecnológicos empregados pelo(a) docente contribuíram para que a aula fosse mais produtiva.;Você cumpriu a carga horária prevista no semestre para a disciplina.;O grau de dificuldade das avaliações foi compatível com as aulas ministradas.;A disciplina contribuiu na preparação para o exercício profissional.;A disciplina contribuiu para a aquisição de formação teórica/prática na área. ;A disciplina contribuiu para a aquisição de cultura geral.;Você dispôs de horário de atendimento extra-classe.; As notas de todas as avaliações parciais foram divulgadas no SIGA até 3 (três) dias antes da data da avaliação subsequente, conforme determina o RAG. ;Você manteve um comportamento respeitoso e cortês em relação aos(às) discentes.
2018;3;DOCENTE_TURMA;15085E1683F94B8882EA054C6EF3DF73;DEPTO DE DIREITO PUBLICO MATERIAL /DIR;72FA3DE6B45FC5182AC57E5183F998A4;N;04A|34A;3;3;2;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;15085E1683F94B8882EA054C6EF3DF73;DEPTO DE DIREITO PUBLICO MATERIAL /DIR;D395EA7B2C2E4184BAADF9B7224E3327;M;04A|34A;2;3;1;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;14639032429361373A041D2F9610ED96;DEP Ciências Contábeis - Campus Governador Valadares;88D704AB2FFD54B84D3B43D08BEE5345;A;02GV;4;4;4;5;5;5;5;5;5;5;5;5;5;4;5
2018;3;DOCENTE_TURMA;14639032429361373A041D2F9610ED96;DEP Ciências Contábeis - Campus Governador Valadares;EBA4CBB09416806112F7A2E91EC3A9D1;A;02GV;4;5;3;5;5;5;5;5;5;5;5;5;5;4;5
2018;3;DOCENTE_TURMA;8D14997CBB8DD6A885B7F25861901B2F;DEPTO FUNDAMENTOS SERV SOCIAL /SSO;30ACA278F6E3B0B335C48D7162BEB7EA;U;19A|68A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;8D14997CBB8DD6A885B7F25861901B2F;DEPTO FUNDAMENTOS SERV SOCIAL /SSO;09C7CCA6372C9A8FD2CF9520449D0160;U;19A|68A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;8D14997CBB8DD6A885B7F25861901B2F;DEPTO FUNDAMENTOS SERV SOCIAL /SSO;814FAA1F5B7F35208D6492D17FFF2304;A;19A|68A;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;8D14997CBB8DD6A885B7F25861901B2F;DEPTO FUNDAMENTOS SERV SOCIAL /SSO;814FAA1F5B7F35208D6492D17FFF2304;B;19A|68A;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;CD7F33BA1456B25CD0D247FD647AD969;DEP EDUCAÇÃO FÍSICA - CAMPUS GOVERNADOR VALADARES;09DEABDF1675EF2459BBF8FF4D91974A;A;CDARA|10GV;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;CD7F33BA1456B25CD0D247FD647AD969;DEP EDUCAÇÃO FÍSICA - CAMPUS GOVERNADOR VALADARES;FD3BEFBAD7DB3D1FD2E8E60C02639DB3;A;10GV;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;CD7F33BA1456B25CD0D247FD647AD969;DEP EDUCAÇÃO FÍSICA - CAMPUS GOVERNADOR VALADARES;EE0CD90890A36434BCBDCD051D1CF9AD;A;10GV;3;4;3;5;5;5;4;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;7510E12EB0C46D032AC7C57C4E663D5D;DEPTO DE CLINICA MEDICA /MED;DF9BCE087B24239A5087145B1093F372;A;20A|21A|65D|99A;5;4;5;0;5;0;5;5;0;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;7510E12EB0C46D032AC7C57C4E663D5D;DEPTO DE CLINICA MEDICA /MED;69EE553B4824C87703B93794083E5F96;A;CDARA|15A;5;4;5;0;5;0;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;7510E12EB0C46D032AC7C57C4E663D5D;DEPTO DE CLINICA MEDICA /MED;209CDEE7A782E22D96B8DB983D820E22;A;15A;5;4;5;0;5;0;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;7510E12EB0C46D032AC7C57C4E663D5D;DEPTO DE CLINICA MEDICA /MED;9ABA617D722D54E0EA431FECF1524E85;A;15A|15B;5;4;5;0;5;0;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;74B0DE9C174166657F6449724AFB6131;DEP EDUCAÇÃO FÍSICA - CAMPUS GOVERNADOR VALADARES;352F77109EF1250C57913B550FED47BD;A;10GV;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;74B0DE9C174166657F6449724AFB6131;DEP EDUCAÇÃO FÍSICA - CAMPUS GOVERNADOR VALADARES;73B3F1EEF336024A2AAACB9B5803ED18;A;10GV;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;74B0DE9C174166657F6449724AFB6131;DEP EDUCAÇÃO FÍSICA - CAMPUS GOVERNADOR VALADARES;656D3E26CF0E113C64E00E3763020D40;A;10GV;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;74B0DE9C174166657F6449724AFB6131;DEP EDUCAÇÃO FÍSICA - CAMPUS GOVERNADOR VALADARES;0FC61422A4148AADC93A67AE5BF335D7;A;10GV;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;D71C40A2870281F249F966C7F5232362;DEPTO DE ARTES /IAD;4F648F7DFE08E93AC0C6A753A7731721;A;66A;2;3;2;5;5;4;5;4;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;D71C40A2870281F249F966C7F5232362;DEPTO DE ARTES /IAD;4F648F7DFE08E93AC0C6A753A7731721;B;66A;3;4;4;5;5;4;5;4;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;D71C40A2870281F249F966C7F5232362;DEPTO DE ARTES /IAD;695634337A81B9DB81265611CB01159B;A;66A|66D;4;4;3;5;5;4;5;5;5;5;5;5;5;5;4
2018;3;DOCENTE_TURMA;D71C40A2870281F249F966C7F5232362;DEPTO DE ARTES /IAD;5FB24704273D198816A4AF52C3680DDA;DA;66A|66D;3;3;3;5;5;4;5;5;5;4;5;5;5;5;4
2018;3;DOCENTE_TURMA;417A1ED97A9DB8D0B6766EA34128935F;DEPTO DE CIENCIA DA COMPUTACAO /ICE;DDCBA9798F5DC8CAD6FBDE8A181F51A3;A;35A|65AC|65C|76A;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;417A1ED97A9DB8D0B6766EA34128935F;DEPTO DE CIENCIA DA COMPUTACAO /ICE;59E9D55024455ADC73A9574CCD90FDCA;A;CDARA|26A|35A|46A|65C|76A|77A|78A;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;A3221BA5F64E5D3A09E73BD64409C40D;DEP Administração - Campus Governador Valadares;5860F06F6C3ED63DF6A183714B2AA11C;A;01GV|02GV|03GV;5;5;5;5;5;5;4;5;5;4;4;4;5;5;5
2018;3;DOCENTE_TURMA;A3221BA5F64E5D3A09E73BD64409C40D;DEP Administração - Campus Governador Valadares;45822AC468831AF4C43CB5985A2C658A;A;01GV|02GV|03GV|04GV;4;5;4;5;5;5;4;5;5;4;4;4;5;5;5
2018;3;DOCENTE_TURMA;A3221BA5F64E5D3A09E73BD64409C40D;DEP Administração - Campus Governador Valadares;70169221640D4B5EDD2F6B9AD0A4D762;A;01GV|02GV|03GV;4;5;4;5;5;5;4;5;5;4;4;4;5;5;5
2018;3;DOCENTE_TURMA;A3221BA5F64E5D3A09E73BD64409C40D;DEP Administração - Campus Governador Valadares;A1787BADE0B3C474858682664C4812CD;A;01GV|02GV|03GV;4;4;3;5;5;5;4;5;5;4;4;4;5;5;5
2018;3;DOCENTE_TURMA;CDC1E048A7DB5321922D2735B29D95CB;DEPTO DE ENGENHARIA DE PRODUÇÃO E MECÂNICA;A5A5E3FC6B586FE9F3627015492660FC;D;24A|49A|65AI|65AJ|65AM|69B|69C|69D|70A|71A;3;4;4;5;5;4;4;5;4;4;4;4;4;5;5
2018;3;DOCENTE_TURMA;CDC1E048A7DB5321922D2735B29D95CB;DEPTO DE ENGENHARIA DE PRODUÇÃO E MECÂNICA;A5A5E3FC6B586FE9F3627015492660FC;A;24A|65AI|65AJ|65AK|65AL|65J|65L|69A|69B|69C|69D|71A;3;4;4;5;5;4;4;5;4;4;4;4;4;5;5
2018;3;DOCENTE_TURMA;CDC1E048A7DB5321922D2735B29D95CB;DEPTO DE ENGENHARIA DE PRODUÇÃO E MECÂNICA;A5A5E3FC6B586FE9F3627015492660FC;C;24A|49A|65AM|69B|69C|69D|70A|71A;3;4;4;5;5;4;4;5;4;4;4;4;4;5;5
2018;3;DOCENTE_TURMA;CDC1E048A7DB5321922D2735B29D95CB;DEPTO DE ENGENHARIA DE PRODUÇÃO E MECÂNICA;A5A5E3FC6B586FE9F3627015492660FC;B;24A|49A|65AH|65H|69A|69B|69C|69D|70A;3;4;4;5;5;4;4;5;4;4;4;4;4;5;5
2018;3;DOCENTE_TURMA;DA36AC3058E58F0769BA8244F0BA02B8;DEPTO DE LETRAS ESTRANGEIRAS MODERNAS;4C04D059F3FBBAB429A21BF89583FC88;A;13ABI|13LES|13LIN|29ABI|29LPO;5;4;5;5;5;5;4;5;4;5;5;3;3;5;5
2018;3;DOCENTE_TURMA;DA36AC3058E58F0769BA8244F0BA02B8;DEPTO DE LETRAS ESTRANGEIRAS MODERNAS;B0E0B844E0F5C8C0028CB3804D2EAD9C;A;13ABI|13B|13LIN|29ABI;3;3;3;5;5;5;5;5;4;5;5;5;3;5;5
2018;3;DOCENTE_TURMA;DA36AC3058E58F0769BA8244F0BA02B8;DEPTO DE LETRAS ESTRANGEIRAS MODERNAS;967CD8E529E855BB4B7ECE15702CC7E2;A;13ABI|13LIN|29A|29ABI;5;3;5;4;4;5;4;5;3;5;5;3;3;5;5
2018;3;DOCENTE_TURMA;DA36AC3058E58F0769BA8244F0BA02B8;DEPTO DE LETRAS ESTRANGEIRAS MODERNAS;965467D2C7973B6CCC430EA25278CDFA;A;13ABI|13B|13LIN|29ABI|29LIN;4;3;4;5;5;5;4;5;5;5;4;5;3;5;5
2018;3;DOCENTE_TURMA;FB42FB239C93545E7689F02DD9554C78;DEPTO DE CLINICA ODONTOLOGICA /ODON;D0BDAFC52C495CDAB24FAD9BE30B4905;T;16A;4;4;3;5;5;5;4;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;FB42FB239C93545E7689F02DD9554C78;DEPTO DE CLINICA ODONTOLOGICA /ODON;EA5CC629CC728479EDCB5F5D5DF2CEAE;T;16A;4;4;4;5;5;5;4;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;FB42FB239C93545E7689F02DD9554C78;DEPTO DE CLINICA ODONTOLOGICA /ODON;08877B78CFD61A6BD2E6362A88E034DC;A;16A;4;4;3;5;5;5;4;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;FB42FB239C93545E7689F02DD9554C78;DEPTO DE CLINICA ODONTOLOGICA /ODON;08877B78CFD61A6BD2E6362A88E034DC;B;16A;4;4;3;5;5;5;4;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;FB42FB239C93545E7689F02DD9554C78;DEPTO DE CLINICA ODONTOLOGICA /ODON;08877B78CFD61A6BD2E6362A88E034DC;C;16A;4;4;3;5;5;5;4;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;FB42FB239C93545E7689F02DD9554C78;DEPTO DE CLINICA ODONTOLOGICA /ODON;08877B78CFD61A6BD2E6362A88E034DC;D;16A;4;4;3;5;5;5;4;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;FB42FB239C93545E7689F02DD9554C78;DEPTO DE CLINICA ODONTOLOGICA /ODON;0BB5DF6381E648D3B093D669791649BE;A;16A;4;4;3;5;5;5;4;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;FB42FB239C93545E7689F02DD9554C78;DEPTO DE CLINICA ODONTOLOGICA /ODON;0BB5DF6381E648D3B093D669791649BE;B;16A;4;4;3;5;5;5;4;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;FB42FB239C93545E7689F02DD9554C78;DEPTO DE CLINICA ODONTOLOGICA /ODON;0BB5DF6381E648D3B093D669791649BE;C;16A;4;4;4;5;5;5;4;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;FB42FB239C93545E7689F02DD9554C78;DEPTO DE CLINICA ODONTOLOGICA /ODON;0BB5DF6381E648D3B093D669791649BE;D;16A;4;4;4;5;5;5;4;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;EC70DD9DBBBBF5897DDB0D7616FE66C0;DEPTO DE MUSICA /IAD;B56BDC5DF3FAC5D7E2581271C278D0C9;A;63C|89A;5;5;5;5;4;4;3;5;5;5;5;5;5;3;5
2018;3;DOCENTE_TURMA;EC70DD9DBBBBF5897DDB0D7616FE66C0;DEPTO DE MUSICA /IAD;B43FFB90A5D602BD2C5D7434B7C79407;A;63C|89A;5;5;5;5;4;4;3;5;5;5;5;5;5;3;5
2018;3;DOCENTE_TURMA;EC70DD9DBBBBF5897DDB0D7616FE66C0;DEPTO DE MUSICA /IAD;91334D547C8FC42F711F8546F60D2AFC;A;63C|89A;5;5;5;5;4;4;3;5;5;5;5;5;5;3;5
2018;3;DOCENTE_TURMA;EC70DD9DBBBBF5897DDB0D7616FE66C0;DEPTO DE MUSICA /IAD;FA127C0BF276F2C5FF0C4D8A34684984;A;63C;5;5;5;5;4;4;3;5;5;5;5;5;5;3;5
2018;3;DOCENTE_TURMA;EC70DD9DBBBBF5897DDB0D7616FE66C0;DEPTO DE MUSICA /IAD;6BF8EF0FE2DFE5644C2DD6BE9F0CA161;A;63C;5;5;5;5;4;4;3;5;5;5;5;5;5;3;5
2018;3;DOCENTE_TURMA;EC70DD9DBBBBF5897DDB0D7616FE66C0;DEPTO DE MUSICA /IAD;B05C7509F4BB81B86F938B81E80E3135;A;CDARA|89A;5;5;5;5;4;4;3;5;5;5;5;5;5;3;5
2018;3;DOCENTE_TURMA;EC70DD9DBBBBF5897DDB0D7616FE66C0;DEPTO DE MUSICA /IAD;5D1CEB8981626A5127498C4AA08AF662;A;63C|89A;5;5;5;5;4;4;3;5;5;5;5;5;5;3;5
2018;3;DOCENTE_TURMA;EC70DD9DBBBBF5897DDB0D7616FE66C0;DEPTO DE MUSICA /IAD;68B29D4C28B2E1CFAFB2DAD877F9B7DA;A;63C|89A;5;5;5;5;4;4;3;5;5;5;5;5;5;3;5
2018;3;DOCENTE_TURMA;EC70DD9DBBBBF5897DDB0D7616FE66C0;DEPTO DE MUSICA /IAD;82F951709DD8668689DDC6813ACA1765;A;63C;5;5;5;5;4;4;3;5;5;5;5;5;5;3;5
2018;3;DOCENTE_TURMA;EC70DD9DBBBBF5897DDB0D7616FE66C0;DEPTO DE MUSICA /IAD;B6A422992E068DF0A3F4CF8F2897FE55;A;63C;5;5;5;5;4;4;3;5;5;5;5;5;5;3;5
2018;3;DOCENTE_TURMA;EC70DD9DBBBBF5897DDB0D7616FE66C0;DEPTO DE MUSICA /IAD;75310071BFA0987DA42B51B9BB4B4EE6;A;63C;5;5;5;5;4;4;3;5;5;5;5;5;5;3;5
2018;3;DOCENTE_TURMA;EC70DD9DBBBBF5897DDB0D7616FE66C0;DEPTO DE MUSICA /IAD;37432CB8FECA6205564F8F3230102D63;A;63C;5;5;5;5;4;4;3;5;5;5;5;5;5;3;5
2018;3;DOCENTE_TURMA;EC70DD9DBBBBF5897DDB0D7616FE66C0;DEPTO DE MUSICA /IAD;4F842D22D5C7903EF9DE33BCC10A5993;A;63C;5;5;5;5;4;4;3;5;5;5;5;5;5;3;5
2018;3;DOCENTE_TURMA;EC70DD9DBBBBF5897DDB0D7616FE66C0;DEPTO DE MUSICA /IAD;8352FCB13EBCA1BECA47B7D848621BF6;A;89A;5;5;5;5;4;4;3;5;5;5;5;5;5;3;5
2018;3;DOCENTE_TURMA;EC70DD9DBBBBF5897DDB0D7616FE66C0;DEPTO DE MUSICA /IAD;C4B1780086F5D308FC14613D92EAC5AE;A;89A;5;5;5;5;4;4;3;5;5;5;5;5;5;3;5
2018;3;DOCENTE_TURMA;EC70DD9DBBBBF5897DDB0D7616FE66C0;DEPTO DE MUSICA /IAD;28A993A46A9CBAA94A61F6AE9D0E59BC;A;63A|89A;5;3;5;5;4;4;3;5;5;5;5;5;5;3;5
2018;3;DOCENTE_TURMA;EC70DD9DBBBBF5897DDB0D7616FE66C0;DEPTO DE MUSICA /IAD;0B356C70858492A709C2296C38B6A382;B;89A;5;3;5;5;4;4;3;5;5;5;5;5;5;3;5
2018;3;DOCENTE_TURMA;73FA294E03ABFB6FC7A26A026075B5D3;DEPTO DE CIENCIA DA COMPUTACAO /ICE;7E532636360F1AAB9A80AF73743C7B88;B;CDARA|69A|69B|82A;4;4;4;5;5;4;4;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;73FA294E03ABFB6FC7A26A026075B5D3;DEPTO DE CIENCIA DA COMPUTACAO /ICE;1C342ED2E4F89813DE41C308AB3F0CE1;B;24A|25A|49A|65AC|65AE|65AH|65AI|65E|65G|67A|69A|69B|69D;2;2;2;5;5;4;4;5;5;4;5;3;5;5;5
2018;3;DOCENTE_TURMA;73FA294E03ABFB6FC7A26A026075B5D3;DEPTO DE CIENCIA DA COMPUTACAO /ICE;1C342ED2E4F89813DE41C308AB3F0CE1;D;24A|49A|65A|65AH|65AI|65AJ|67A|69A|69B|69C|69D|70A;3;4;3;5;5;4;4;5;5;4;5;3;5;5;5
2018;3;DOCENTE_TURMA;F71C8C15321764589404652ABF1E6C38;DEPTO DE CIENCIAS ADMINISTRATIVAS;02DF596C4C7162BE418A79DDBEF73C30;A;26A|46A|49A|69D;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;F71C8C15321764589404652ABF1E6C38;DEPTO DE CIENCIAS ADMINISTRATIVAS;510E28C0B65294AECFDFB2BBF0F9FD87;A;05A|49A|51A|65A|90A;3;5;3;5;5;3;5;5;5;4;5;5;5;5;5
2018;3;DOCENTE_TURMA;8909AED92FDBE7F01245995ADC54E250;DEP DE DIREITO PUBLICO FORMAL ETICA PROFISSIONAL;26C9BBBCBBEF4E3BFDA8517523758AB0;M;04A|34A;4;4;3;5;5;5;3;5;5;4;5;5;5;5;5
2018;3;DOCENTE_TURMA;8909AED92FDBE7F01245995ADC54E250;DEP DE DIREITO PUBLICO FORMAL ETICA PROFISSIONAL;1F2E67A4194936B73C433463CE3FD2CE;EA;04A|34A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;8909AED92FDBE7F01245995ADC54E250;DEP DE DIREITO PUBLICO FORMAL ETICA PROFISSIONAL;1F2E67A4194936B73C433463CE3FD2CE;EB;04A|34A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;69031C80CFF08375251BF016A67AE839;DEPTO DE ZOOLOGIA /ICB;F8474BB3D72ED5631FCA0D1C0D02EA22;A;01B;5;5;5;5;5;4;5;5;5;5;5;5;4;5;5
2018;3;DOCENTE_TURMA;69031C80CFF08375251BF016A67AE839;DEPTO DE ZOOLOGIA /ICB;86283C397B9F09AE1F0113041CDAA9D0;A;01B;5;5;5;5;5;4;5;5;5;5;5;5;4;5;5
2018;3;DOCENTE_TURMA;21406446C5A71ED2AD4004BD11D247BC;DEPTO FUNDAMENTOS SERV SOCIAL /SSO;30ACA278F6E3B0B335C48D7162BEB7EA;S;19A|68A;5;5;5;5;5;5;5;5;1;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;21406446C5A71ED2AD4004BD11D247BC;DEPTO FUNDAMENTOS SERV SOCIAL /SSO;09C7CCA6372C9A8FD2CF9520449D0160;S;19A|68A;5;5;5;5;5;5;5;5;1;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;21406446C5A71ED2AD4004BD11D247BC;DEPTO FUNDAMENTOS SERV SOCIAL /SSO;9620C496A4EBAFCE5EDB913658434F4B;A;19A|65AL|68A;5;4;4;5;5;5;5;5;2;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;21406446C5A71ED2AD4004BD11D247BC;DEPTO POLIT ACAO SERVICO SOCIAL /SSO;8CCDD7D4805703DA8CAEDED68A298C59;A;19A|68A;5;5;5;5;5;5;5;5;2;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;D3A73DB9222C14867B1F49EDE00CE417;DEP EDUCAÇÃO FÍSICA - CAMPUS GOVERNADOR VALADARES;203532D8B41182444B5663F89D07BA34;A;CDARA|10GV;4;5;5;5;5;5;5;5;5;4;3;5;5;5;5
2018;3;DOCENTE_TURMA;D3A73DB9222C14867B1F49EDE00CE417;DEP EDUCAÇÃO FÍSICA - CAMPUS GOVERNADOR VALADARES;347BDFE9143A53B257FCE4FDD85AC099;A;10GV;4;5;5;5;5;5;5;5;5;4;3;5;5;5;5
2018;3;DOCENTE_TURMA;D3A73DB9222C14867B1F49EDE00CE417;DEP EDUCAÇÃO FÍSICA - CAMPUS GOVERNADOR VALADARES;AE000164FB1C7491AB711AC432A21F34;A;10GV;4;4;5;5;5;5;5;5;5;4;5;5;5;5;5
2018;3;DOCENTE_TURMA;2857942331977C7C64BAB3A7070E0EA8;DEPTO DE SAUDE COLETIVA/MED;66AE1EF88BEE44ED487F0902FCF64815;A;16A;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5
2018;3;DOCENTE_TURMA;2857942331977C7C64BAB3A7070E0EA8;DEPTO DE SAUDE COLETIVA/MED;70358D0D9D14AFC05DD04FB47EC830C4;J;07A|64A;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5
2018;3;DOCENTE_TURMA;6F4AA3D0F4E2DA71E712D203774F03CC;DEP EDUCAÇÃO FÍSICA - CAMPUS GOVERNADOR VALADARES;7735E7DB07C688C23F031A8AD4CB204C;A;10GV;3;3;4;5;5;5;5;5;5;5;4;5;4;3;5
2018;3;DOCENTE_TURMA;6F4AA3D0F4E2DA71E712D203774F03CC;DEP EDUCAÇÃO FÍSICA - CAMPUS GOVERNADOR VALADARES;0F3CB3EBC4FAE6F3A41127F20481B152;A;10GV;4;4;5;5;5;5;5;5;5;5;5;5;4;3;5
2018;3;DOCENTE_TURMA;6F4AA3D0F4E2DA71E712D203774F03CC;DEP EDUCAÇÃO FÍSICA - CAMPUS GOVERNADOR VALADARES;83D4571ED9FD6E9EBA99A83F62C9E795;A;10GV;4;5;5;5;5;5;5;5;5;5;5;5;4;5;5
2018;3;DOCENTE_TURMA;F528C09367498FDC733879D3CCF8C428;DEPTO DE ESTATISTICA /ICE;72A2272A0458E6B8E8A8DAE2D435B1B8;A;65A|65AD|65D;4;4;3;5;5;5;5;5;4;5;4;5;5;4;5
2018;3;DOCENTE_TURMA;F528C09367498FDC733879D3CCF8C428;DEPTO DE ESTATISTICA /ICE;CEFE48E1295BA627803C719B0AB33B83;A;05A|51A;3;4;3;5;5;5;5;5;5;5;4;5;5;4;5
2018;3;DOCENTE_TURMA;0CDBCA2DA4E4B0482760F447B88631C3;DEPTO DE ARTES /IAD;9CB06B9FFEDFC1E2285A5916FA5B9096;A;CDARA|66A;4;4;4;5;5;5;4;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;0CDBCA2DA4E4B0482760F447B88631C3;DEPTO DE ARTES /IAD;9CB06B9FFEDFC1E2285A5916FA5B9096;B;CDARA|66A;4;4;4;5;5;5;4;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;0CDBCA2DA4E4B0482760F447B88631C3;DEPTO DE ARTES /IAD;9CB06B9FFEDFC1E2285A5916FA5B9096;C;CDARA|66A;4;4;4;5;5;5;4;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;0CDBCA2DA4E4B0482760F447B88631C3;DEPTO DE ARTES /IAD;7A8D784666F813AD469F2D1F0D8939C4;A;66F;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;0CDBCA2DA4E4B0482760F447B88631C3;DEPTO DE ARTES /IAD;7EF286BF521F647B8F85A438C7D7C9FD;A;66F;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;3A1D843C5FF2EFD40A152071B761D35B;DEPTO DE FILOSOFIA /ICHL;4C1B18016DF2AA2D4024F8ED5E903113;A;08A|08ABI|08B|08L|66A|72A|72E|72EB|73A;5;3;5;5;5;0;5;5;5;5;5;5;0;0;5
2018;3;DOCENTE_TURMA;ABF44DF371A3460831A23021271B26AB;DEPTO DE CIENCIA DA COMPUTACAO /ICE;B4FE5E86F2BFD6F178479966851C843F;A;35A|65A|65AB|65AC|65B|65C;4;4;4;5;5;5;4;5;5;5;5;5;5;5;5
2018;3;DOCENTE_TURMA;ABF44DF371A3460831A23021271B26AB;DEPTO DE CIENCIA DA COMPUTACAO /ICE;00F8A761BD443B94F1BA69720D1CC48F;D;24A|25A|49A|65A|65AD|65AE|65AH|65AI|65AM|65B|65C|65D|65F|65G|65GL|67A|69D|70A|71A;3;4;3;5;5;5;4;5;5;4;5;4;5;5;5
2018;3;DOCENTE_TURMA;C16743BA4B1B46ADC6F03BEE3C4250D2;DEPTO DE GEOCIENCIAS /ICH;5723A9859317935D8888664955D335A4;A;10ABI|10B|27L;5;5;5;5;5;4;5;5;5;5;5;0;5;5;5
2018;3;DOCENTE_TURMA;C16743BA4B1B46ADC6F03BEE3C4250D2;DEPTO DE GEOCIENCIAS /ICH;4DA3FD3624AA199DA0AB4EE621020573;A;10ABI|10B|10L|27ABI|27B|27L;5;5;5;5;5;4;5;5;5;5;5;0;5;5;5
2018;3;DOCENTE_TURMA;C16743BA4B1B46ADC6F03BEE3C4250D2;DEPTO DE GEOCIENCIAS /ICH;49C677D3C6C4BE8DED0B73ED56AF5D52;A;27L|33A;;5;5;5;5;4;5;5;5;5;5;4;5;5;5
2018;3;DOCENTE_TURMA;87052EA33C0A3F250624A64EA9D0844D;DEPTO DE PROJ., REP. E TEC. DA ARQUITETURA E DO URBANISMO;1146F549D3CBB49DED91F007560CED51;A;24A|65A|65AH;4;5;5;5;5;5;5;5;5;5;5;3;4;5;5
2018;3;DOCENTE_TURMA;87052EA33C0A3F250624A64EA9D0844D;DEPTO DE PROJ., REP. E TEC. DA ARQUITETURA E DO URBANISMO;EFAA6E2FE10C3274BD8EB4C192ECD1D7;A;33A;4;5;4;5;5;5;4;5;5;5;5;4;4;5;5
2018;3;DOCENTE_TURMA;87052EA33C0A3F250624A64EA9D0844D;DEPTO DE PROJ., REP. E TEC. DA ARQUITETURA E DO URBANISMO;41F325B2A3FC6AE73F178559D40AFB54;A;33A;4;5;4;5;5;5;4;5;5;5;5;4;4;5;5
